"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"88121","0.25","16220","[""ASIAN"", ""HIST""]","2","""0/999""","","","","","[""Robert Entenmann""]","""0/999""","200","","10","""FLC - Chinese""","250","false","","1","""1/999""","""1/999""","""O""","20131","","","""FLAC""","2013"
"88125","1.0","747","[""MATH""]","19","""0/999""","[""WRI""]","","","","[""Kristina Garrett""]","""10/999""","200","[""RNS 204""]","22","""Abstract Algebra I""","252","false","""A""","1","""4/999""","""5/999""","""C""","20131","[""MWF 1045-1140""]","","""Research""","2013"
"88126","1.0","747","[""MATH""]","21","""1/999""","[""WRI""]","","","","[""Ryota Matsuura""]","""11/999""","200","[""TOH 186""]","22","""Abstract Algebra I""","252","false","""B""","1","""3/999""","""6/999""","""C""","20131","[""MWF 0200-0255PM""]","","""Research""","2013"
"88127","1.0","11","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88128","1.0","14","[""AMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88129","1.0","68","[""ART""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88130","1.0","73","[""ART""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88131","0.5","153","[""BIO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88132","1.0","174","[""BIO""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88133","1.0","204","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88134","1.0","222","[""CHEM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88135","1.0","233","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88136","1.0","235","[""CLASS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88137","1.0","248","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88138","1.0","251","[""CHIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88139","1.0","276","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88140","1.0","284","[""ECON""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88141","1.0","299","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88142","1.0","306","[""CSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88143","0.5","313","[""EDUC""]","0","""0/0""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/0""","""C""","20131","","","""Research""","2013"
"88144","0.5","344","[""EDUC""]","0","""0/0""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/0""","""C""","20131","","""Internship""","""Research""","2013"
"88145","1.0","433","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88146","1.0","449","[""ENGL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88147","1.0","464","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88148","1.0","466","[""ENVST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88151","1.0","490","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88152","1.0","494","[""FREN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88153","1.0","522","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88154","1.0","529","[""GERM""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88155","1.0","543","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88156","1.0","550","[""GREEK""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Academic Inernship""","""Research""","2013"
"88157","1.0","624","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88158","1.0","640","[""HIST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88161","0.5","653","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88162","1.0","656","[""FAMST""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88163","1.0","668","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88164","1.0","670","[""JAPAN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88165","1.0","686","[""IS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88166","1.0","691","[""IS""]","1","""0/999""","","","","","[""Steven Edwins""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88167","1.0","707","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88168","1.0","709","[""ID""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88169","1.0","716","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88170","1.0","725","[""LATIN""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88171","1.0","751","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88172","1.0","766","[""MATH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88173","1.0","788","[""MGMT""]","1","""0/999""","","","","","[""Sian E. Muir""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""1/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88174","0.5","795","[""MEDIA""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88175","1.0","846","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88176","1.0","865","[""MUSIC""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88177","1.0","931","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88178","1.0","936","[""NORW""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88179","1.0","942","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88180","1.0","961","[""NURS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88181","1.0","985","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88182","1.0","992","[""PHIL""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","","""Research""","2013"
"88183","1.0","1057","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88184","1.0","1067","[""ESTH""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88185","1.0","1090","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88186","1.0","1100","[""PHYS""]","0","""0/999""","","","","","[""Staff""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
"88187","1.0","1139","[""PSCI""]","0","""0/999""","","","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""C""","20131","","""Internship""","""Research""","2013"
