"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"3",101117,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings,and finite fields. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science major. Prerequisite: MATH 220. Permission of instructor required for first-year students.","['WRI']",NA,"",NA,"['Kosmas Diveris']",200,"['TOH 186']","Abstract Algebra I","",252,"False","Prerequisite: MATH 220. Permission of instructor required for first-year students.","A",3,"C",20153,"['MWF 1255-0150PM']","","Research",2015,19
"4",101118,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings,and finite fields. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science major. Prerequisite: MATH 220. Permission of instructor required for first-year students.","['WRI']",NA,"",NA,"['Ryota Matsuura']",200,"['TOH 186']","Abstract Algebra I","",252,"False","Prerequisite: MATH 220. Permission of instructor required for first-year students.","B",3,"C",20153,"['MWF 0200-0255PM']","","Research",2015,23
"5",101120,1,11,"['AMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"6",101121,1,68,"['ART']","","",NA,"",NA,"['Irve Dell']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,1
"7",101122,1,73,"['ART']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"8",101123,1,93,"['ASIAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"9",101124,1,96,"['ASIAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"10",101125,1,153,"['BIO']","Internships are designed to provide career-testing opportunities. Students interested in aninternship should consult with the Piper Center for Vocation and Career, enlist a facultysupervisor, and complete an internship application. Internships do not count toward the biologymajor requirements.","",NA,"",NA,"['Diane K. Angell']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,1
"11",101126,1,174,"['BIO']","Biology 394 is for students who have completed one internship (BIO 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","",NA,"",NA,"['Diane K. Angell']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,1
"12",101127,1,204,"['CHEM']","","",NA,"",NA,"['William C. Solomon']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,1
"13",101128,1,222,"['CHEM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"14",101129,1,233,"['CLASS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"15",101130,1,235,"['CLASS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"16",101131,1,248,"['CHIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"17",101132,1,251,"['CHIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"18",101133,1,276,"['ECON']","","",NA,"",NA,"['Anthony Becker']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,1
"19",101134,1,284,"['ECON']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"20",101135,1,299,"['CSCI']","This is an intermediate-level version of CSCI 394.","",NA,"",NA,"['Richard Brown']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,1
"21",101136,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included contributions toteam programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internshipexperiences (whether for credit or not) are strongly encouraged for anyone considering acareer in computing.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"22",101137,1,313,"['EDUC']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"23",101138,1,344,"['EDUC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"24",101139,1,374,"['DANCE']","","",NA,"",NA,"['Heather J. Klopchin']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","Internship","Research",2015,1
"25",101140,1,377,"['DANCE']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"26",101141,1,433,"['ENGL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"27",101142,1,449,"['ENGL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"28",101143,1,464,"['ENVST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"29",101144,1,466,"['ENVST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
"30",101145,1,490,"['FREN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20153,"","","Research",2015,0
"31",101146,1,494,"['FREN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20153,"","","Research",2015,0
