"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"2",51524,1,1176,"['PSYCH']","When and why should certain experiences or patterns of behavior be considered psychologically abnormal? Students will investigate a wide array of psychological disorders, including anxiety disorders, depression, eating disorders and schizophrenia. We will examine models used to conceptualize abnormal behavior, as well as current evidence and theories regarding the etiology and treatment of these important and sometimes devastating disorders. Not open to first-year students. Prerequisite: Psychology 125. Offered each semester.","",NA,NA,NA,"['Deborah Anderson']",200,"['HH 317']","Psychopathology","",264,"False","Prerequisite: Psychology 125. Offered each semester.","A",3,"C",20063,"['MWF 0905-1000']","","Research",2006,29
"3",51525,1,747,"['MATH']","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","",NA,NA,NA,"['Clifton Corzatt']",200,"['SC 188']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Offered both semesters.","A",3,"O",20063,"['MWF 0905-1000']","","Research",2006,11
"4",51526,1,747,"['MATH']","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","",NA,NA,NA,"['Joshua D. Laison']",200,"['SC 184']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Offered both semesters.","B",3,"O",20063,"['MWF 0200-0255PM']","","Research",2006,14
"5",51527,1,11,"['AMST']","","",NA,NA,NA,"['James Farrell']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","Internship","Research",2006,1
"6",51528,1,68,"['ART']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,0
"7",51529,1,73,"['ART']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","","Research",2006,0
"8",51530,1,93,"['ASIAN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,0
"9",51531,1,96,"['ASIAN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","","Research",2006,0
"10",51532,1,153,"['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","",NA,NA,NA,"['Kevin M. Crisp']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","Internship","Research",2006,2
"11",51533,1,174,"['BIO']","Biology 394 is for students who have completed one internship (Biology 294) and wish to perform a second internship. Students interested in an internship should consult with the Center for Experiential Learning, locate a faculty sponsor and complete an internship form.","",NA,NA,NA,"['Louis Henry Kermott']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","Internship","Research",2006,1
"12",51534,1,204,"['CHEM']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","Internship","Research",2006,0
"13",51535,1,222,"['CHEM']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","Internship","Research",2006,0
"14",51536,1,233,"['CLASS']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,0
"15",51537,1,235,"['CLASS']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","","Research",2006,0
"16",51538,1,248,"['CHIN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,0
"17",51539,1,251,"['CHIN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","","Research",2006,0
"18",51540,1,276,"['ECON']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,0
"19",51541,1,284,"['ECON']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","Internship","Research",2006,0
"20",51542,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","Internship","Research",2006,0
"21",51543,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20063,"","Internship","Research",2006,0
"22",51544,1,313,"['EDUC']","","",NA,NA,NA,"['Daniel R. Forstner']",200,"","Academic Internship","",294,"True","False","",3,"O",20063,"","","Research",2006,1
