"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"3",82589,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","['WRI']",NA,"",NA,"['Adam H. Berliner']",200,"['RNS 206']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","A",1,"C",20121,"['MWF 1045-1140']","","Research",2012,23
"4",82590,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","['WRI']",NA,"",NA,"['Marju Purin']",200,"['TOH 186']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","B",1,"C",20121,"['MWF 0200-0255PM']","","Research",2012,16
"5",82591,1,11,"['AMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"6",82592,1,14,"['AMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"7",82593,1,68,"['ART']","","",NA,"",NA,"['Wendell Arneson']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,1
"8",82594,1,73,"['ART']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"10",82596,1,174,"['BIO']","Biology 394 is for students who have completed one internship (Biology 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"11",82597,1,204,"['CHEM']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"12",82598,1,222,"['CHEM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"13",82599,1,233,"['CLASS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"14",82600,1,235,"['CLASS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"15",82601,1,248,"['CHIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"16",82602,1,251,"['CHIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"17",82603,1,276,"['ECON']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"18",82604,1,284,"['ECON']","Academic Internship.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"19",82605,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"20",82606,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included contributions to team programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"23",82609,1,433,"['ENGL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"24",82610,1,449,"['ENGL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"25",82611,1,464,"['ENVST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"26",82612,1,466,"['ENVST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"29",82615,1,490,"['FREN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"30",82616,1,494,"['FREN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"31",82617,1,522,"['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",1,"C",20121,"","Internship","Research",2012,0
"32",82618,1,529,"['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",1,"C",20121,"","Internship","Research",2012,0
"33",82619,1,543,"['GREEK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"34",82620,1,550,"['GREEK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Academic Inernship","Research",2012,0
"35",82621,1,624,"['HIST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"36",82622,1,640,"['HIST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"40",82626,1,656,"['FAMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"41",82627,1,668,"['JAPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"42",82628,1,670,"['JAPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"43",82629,1,686,"['IS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"44",82630,1,691,"['IS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"45",82631,1,707,"['ID']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"46",82632,1,709,"['ID']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"47",82633,1,716,"['LATIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"48",82634,1,725,"['LATIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"49",82635,1,751,"['MATH']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"50",82636,1,766,"['MATH']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"51",82637,1,788,"['MGMT']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"53",82639,1,846,"['MUSIC']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"54",82640,1,865,"['MUSIC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"55",82641,1,931,"['NORW']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"56",82642,1,936,"['NORW']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"57",82643,1,942,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"58",82644,1,961,"['NURS']","Does not count toward the major.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"59",82645,1,985,"['PHIL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"60",82646,1,992,"['PHIL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"61",82647,1,1057,"['ESTH']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"62",82648,1,1067,"['ESTH']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"63",82649,1,1090,"['PHYS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"64",82650,1,1100,"['PHYS']","","",NA,"",NA,"['Dahl David A.']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,1
"65",82651,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"66",82652,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: Political Science 294.","",1,"C",20121,"","Internship","Research",2012,0
"67",82653,1,1178,"['PSYCH']","","",NA,"",NA,"['M. Minda Oriña']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,1
"68",82654,1,1188,"['PSYCH']","Internship","",NA,"",NA,"['Dana Gross']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,1
"69",82655,1,1236,"['REL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"70",82656,1,1253,"['REL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"71",82657,1,1275,"['RUSSN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"72",82658,1,1279,"['RUSSN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"74",82660,1,1319,"['SOAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"77",82663,1,1366,"['SWRK']","","",NA,"",NA,"['Mary Carlsen']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,1
"78",82664,1,1372,"['SWRK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"79",82665,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",1,"C",20121,"","Internships","Research",2012,0
"80",82666,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",1,"C",20121,"","Internship","Research",2012,0
"81",82667,1,1409,"['STAT']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"82",82668,1,1413,"['STAT']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"83",82671,1,1486,"['ARMS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","","Research",2012,0
"84",82672,1,1488,"['ARMS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"85",82673,1,797,"['MEDIA']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","Internship","Research",2012,0
"87",82675,1,784,"['MGMT']","","",NA,"",NA,"['Sian E. Muir']",200,"","Academic Internship","",294,"True","False","",1,"C",20121,"","Internship","Research",2012,6
"88",82676,1,24395,"['FILM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"C",20121,"","","Research",2012,0
"89",82677,1,795,"['MEDIA']","","",NA,"",NA,"['Joan Hepburn']",200,"","Academic Internship","",294,"True","False","A",1,"C",20121,"","Internship","Research",2012,1
"91",82689,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","['ALS-A', 'ORC']",NA,"",NA,"['Jeanne I. Willcoxon']",100,"['TB Haugen', 'TB Haugen']","Acting for Non-Majors","",115,"False","False","A",1,"C",20121,"['T 0120-0245PM', 'Th 0215-0335PM']","Acting for the Non Major","Research",2012,20
