"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"115",49983,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","",NA,NA,NA,"['Andrea Robertson']",100,"['Mod 3']","America to 1865","",198,"False","False","A",1,"C",20061,"['MWF 0905-1000']","American History to 1865","Research",2006,27
"116",49984,1,577,"['HIST']","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","",NA,NA,NA,"['Andrea Robertson']",100,"['Mod 3']","America to 1865","",198,"False","False","B",1,"C",20061,"['MWF 1045-1140']","American History to 1865","Research",2006,28
"117",49985,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants.","",NA,NA,NA,"['Donald I. Ostrom']",100,"['OM 031', 'OM 031']","American Politics","",111,"False","False","A",1,"C",20061,"['T 0935-1100', 'Th 0930-1050']","","Research",2006,29
"118",49986,1,1103,"['PSCI']","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants.","",NA,NA,NA,"['Donald I. Ostrom']",100,"['SC 130', 'SC 130']","American Politics","",111,"False","False","B",1,"C",20061,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2006,22
"135",50010,1,78,"['ASIAN']","This course examines major cultures of South, Southeast and East Asia from interdisciplinary and comparative perspectives with attention to theories of human behavior. Themes vary from year to year but may include Asian cities, heroic ideals, village and family life, population growth, gender roles and medicine and healing traditions. No prerequisites.","",NA,NA,NA,"['Karil J. Kucera']",100,"['DC 305']","Asian Cultures","",121,"False","False","",1,"O",20061,"['MWF 0200-0255PM']","Asian Cultures in Comparative Perspectives","Research",2006,23
"136",50011,1,978,"['PHIL']","This course surveys the influential philosophical traditions of India and China. Students explore the traditions of Hinduism, Buddhism, Jainism, Confucianism and Taoism and consider other traditions with which they have interacted. Where appropriate, comparisons are drawn to Western philosophical traditions.","",NA,NA,NA,"['Anantanand Rambachan']",200,"['BMC 111', 'BMC 111']","Asian Philosophy","",251,"False","False","",1,"C",20061,"['T 1145-0110PM', 'Th 1245-0205PM']","","Research",2006,24
"194",50096,1,1222,"['REL']","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia.","",NA,NA,NA,"['Barbara Reed']",200,"['BMC 111', 'BMC 111']","Buddhism","",257,"False","False","",1,"C",20061,"['T 0120-0245PM', 'Th 0215-0335PM']","","Research",2006,24
"224",50135,1,608,"['HIST']","This course studies Chinese civilization from its beginnings to the end of the 19th century, providing an overview of traditional Chinese thought, culture, institutions, and society. Students examine the development of philosophy and religion, achievements in art and literature, and social and economic change. This course also considers foreign conquest dynasties, Chinese expansion into Inner Asia, and China's relations with the West. Offered most years.","",NA,NA,NA,"['Robert Entenmann']",200,"['RML 525']","Chinese Civilization","",250,"False","False","",1,"C",20061,"['MWF 0200-0255PM']","","Research",2006,36
"270",50203,1,979,"['PHIL']","Students examine main Western ethical perspectives and how they apply to selected contemporary moral concerns. Theoretical issues include rights, duties, virtue, hedonism, egoism, the good life, ethics and theology, the fact-value distinction, relativism and pluralism. Students discuss current topics such as economic justice, death, friendship, animal rights, censorship, racism, privacy, reproductive ethics and environmental ethics.","",NA,NA,NA,"['Jennifer C. Manion']",200,"['HH 301', 'HH 301']","Ethics/The Good Life","",252,"False","False","A",1,"C",20061,"['T 0935-1100', 'Th 0930-1050']","Ethics and the Good Life","Research",2006,21
"271",50204,1,979,"['PHIL']","Students examine main Western ethical perspectives and how they apply to selected contemporary moral concerns. Theoretical issues include rights, duties, virtue, hedonism, egoism, the good life, ethics and theology, the fact-value distinction, relativism and pluralism. Students discuss current topics such as economic justice, death, friendship, animal rights, censorship, racism, privacy, reproductive ethics and environmental ethics.","",NA,NA,NA,"['Vicki L. Harper']",200,"['OM 035']","Ethics/The Good Life","",252,"False","False","B",1,"C",20061,"['MWF 1150-1245PM']","Ethics and the Good Life","Research",2006,23
