"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"2",107906,1,11,"['AMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"3",107907,1,68,"['ART']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"4",107908,1,73,"['ART']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"5",107909,1,93,"['ASIAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"6",107910,1,96,"['ASIAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"11",107915,1,233,"['CLASS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"12",107916,1,235,"['CLASS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"13",107917,1,248,"['CHIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"14",107918,1,251,"['CHIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"15",107919,1,276,"['ECON']","","",NA,"",NA,"['Paul Wojick']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"16",107920,1,284,"['ECON']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"20",107924,1,344,"['EDUC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"21",107925,1,374,"['DANCE']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","Internship","Research",2016,0
"22",107926,1,377,"['DANCE']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"23",107927,1,433,"['ENGL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"24",107928,1,449,"['ENGL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"25",107929,1,464,"['ENVST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"26",107930,1,466,"['ENVST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"27",107931,1,490,"['FREN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"28",107932,1,494,"['FREN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"29",107933,1,522,"['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Maybe counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least one 250-level course.","",3,"C",20163,"","","Research",2016,0
"30",107934,1,529,"['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least one 270-level course.","",3,"C",20163,"","","Research",2016,0
"31",107935,1,543,"['GREEK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"32",107936,1,550,"['GREEK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","Academic Inernship","Research",2016,0
"33",107937,1,624,"['HIST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"34",107938,1,640,"['HIST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"35",107939,1,653,"['FAMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"36",107940,1,656,"['FAMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"37",107941,1,686,"['IS']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"O",20163,"","","Research",2016,0
"38",107942,1,691,"['IS']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"O",20163,"","","Research",2016,0
"39",107943,1,716,"['LATIN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"40",107944,1,725,"['LATIN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"44",107948,1,788,"['MGMT']","","",NA,"",NA,"['Richard Goedde']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"46",107950,1,797,"['MEDIA']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"47",107951,1,846,"['MUSIC']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"48",107952,1,865,"['MUSIC']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"49",107953,1,931,"['NORW']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"50",107954,1,936,"['NORW']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"51",107955,1,985,"['PHIL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"52",107956,1,992,"['PHIL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"54",107958,1,1067,"['ESTH']","","",NA,"",NA,"['Cynthia Book']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"57",107961,1,1139,"['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","",NA,"",NA,"['Christopher B. Chapp']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"58",107962,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: PSCI 294.","",3,"C",20163,"","","Research",2016,0
"61",107965,1,1236,"['REL']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"62",107966,1,1253,"['REL']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"63",107967,1,1341,"['SPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"64",107968,1,1354,"['SPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"65",107969,1,1394,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: at least three previous courses in department.","",3,"C",20163,"","Academic Internships","Research",2016,0
"66",107970,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",3,"C",20163,"","","Research",2016,0
"69",107973,1,14,"['AMST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"70",107974,1,668,"['JAPAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"71",107975,1,670,"['JAPAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"75",107979,1,961,"['NURS']","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"76",107980,1,1275,"['RUSSN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"77",107981,1,1279,"['RUSSN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"78",107982,1,1315,"['SOAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"79",107983,1,1319,"['SOAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"80",107984,1,1366,"['SWRK']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"81",107985,1,1372,"['SWRK']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"83",107987,1,709,"['ID']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"84",107988,1,18612,"['AFAM']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"85",107989,1,18614,"['AFAM']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"88",107992,1,26170,"['WMGST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"89",107993,1,26172,"['WMGST']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"90",107994,1,27329,"['RACE']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
"91",107995,1,27331,"['RACE']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20163,"","","Research",2016,0
"92",107996,1,27398,"['LAMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20163,"","","Research",2016,0
