"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"2",49846,1,1176,"['PSYCH']","When and why should certain experiences or patterns of behavior be considered psychologically abnormal? Students will investigate a wide array of psychological disorders, including anxiety disorders, depression, eating disorders and schizophrenia. We will examine models used to conceptualize abnormal behavior, as well as current evidence and theories regarding the etiology and treatment of these important and sometimes devastating disorders. Not open to first-year students. Prerequisite: Psychology 125. Offered each semester.","",NA,NA,NA,"['Jumi Hayaki']",200,"['HH 307']","Psychopathology","(was formerly Abnormal Psychology)",264,"False","Prerequisite: Psychology 125. Offered each semester.","A",1,"C",20061,"['MWF 1150-1245PM']","","Research",2006,25
"3",49847,1,1176,"['PSYCH']","When and why should certain experiences or patterns of behavior be considered psychologically abnormal? Students will investigate a wide array of psychological disorders, including anxiety disorders, depression, eating disorders and schizophrenia. We will examine models used to conceptualize abnormal behavior, as well as current evidence and theories regarding the etiology and treatment of these important and sometimes devastating disorders. Not open to first-year students. Prerequisite: Psychology 125. Offered each semester.","",NA,NA,NA,"['Jumi Hayaki']",200,"['HH 307']","Psychopathology","(was formerly Abnormal Psychology)",264,"False","Prerequisite: Psychology 125. Offered each semester.","B",1,"C",20061,"['MWF 1255-0150PM']","","Research",2006,29
"4",49848,1,747,"['MATH']","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","",NA,NA,NA,"['Joshua D. Laison']",200,"['SC 274']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Offered both semesters.","A",1,"O",20061,"['MWF 0905-1000']","","Research",2006,8
"5",49849,1,747,"['MATH']","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","",NA,NA,NA,"['Kay E. Smith']",200,"['SC 188']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Offered both semesters.","B",1,"O",20061,"['MWF 1255-0150PM']","","Research",2006,21
"6",49850,1,11,"['AMST']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"7",49851,1,14,"['AMST']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"8",49852,1,68,"['ART']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"9",49853,1,73,"['ART']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"10",49854,1,153,"['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"11",49855,1,174,"['BIO']","Biology 394 is for students who have completed one internship (Biology 294) and wish to perform a second internship. Students interested in an internship should consult with the Center for Experiential Learning, locate a faculty sponsor and complete an internship form.","",NA,NA,NA,"['Eugene Bakko']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,1
"12",49856,1,204,"['CHEM']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"13",49857,1,204,"['CHEM']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","A",1,"O",20061,"","Internship","Research",2006,0
"14",49858,1,222,"['CHEM']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"15",49859,1,233,"['CLASS']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"16",49860,1,235,"['CLASS']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"17",49861,1,248,"['CHIN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"18",49862,1,251,"['CHIN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"19",49863,1,276,"['ECON']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"20",49864,1,276,"['ECON']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","A",1,"O",20061,"","","Research",2006,0
"21",49865,1,284,"['ECON']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"22",49866,1,299,"['CSCI']","This is an intermediate-level version of Computer Science 394.","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"23",49867,1,306,"['CSCI']","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"26",49872,1,433,"['ENGL']","","",NA,NA,NA,"['Jan C. Hill']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,1
"27",49873,1,449,"['ENGL']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"28",49874,1,464,"['ENVST']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"29",49875,1,466,"['ENVST']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"32",49878,1,490,"['FREN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"33",49879,1,494,"['FREN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"34",49880,1,522,"['GERM']","GE: FOL-G.","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"35",49881,1,529,"['GERM']","GE: FOL-G.","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"36",49882,1,543,"['GREEK']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"37",49883,1,550,"['GREEK']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"38",49884,1,624,"['HIST']","","",NA,NA,NA,"['Eric J. Fure-Slocum']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,2
"39",49885,1,640,"['HIST']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"42",49888,1,653,"['FAMST']","","",NA,NA,NA,"['Sharon Powell']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,1
"43",49889,1,656,"['FAMST']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"44",49890,1,668,"['JAPAN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"45",49891,1,670,"['JAPAN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"46",49892,1,686,"['IS']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"47",49893,1,691,"['IS']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"48",49894,1,707,"['ID']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"49",49895,1,709,"['ID']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"50",49896,1,716,"['LATIN']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"51",49897,1,725,"['LATIN']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"52",49898,1,751,"['MATH']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"53",49899,1,766,"['MATH']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"55",49901,1,784,"['MGMT']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","A",1,"O",20061,"","Internship","Research",2006,0
"56",49902,1,784,"['MGMT']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","B",1,"O",20061,"","Internship","Research",2006,0
"58",49904,1,795,"['MEDIA']","","",NA,NA,NA,"['William Sonnega']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,1
"60",49906,1,846,"['MUSIC']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"61",49907,1,865,"['MUSIC']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"62",49908,1,931,"['NORW']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"63",49909,1,936,"['NORW']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"64",49910,1,942,"['NURS']","Does not count toward the major.","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"65",49911,1,961,"['NURS']","Does not count toward the major.","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"66",49912,1,985,"['PHIL']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"67",49913,1,992,"['PHIL']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","","Research",2006,0
"68",49914,1,1057,"['PETH']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"69",49915,1,1067,"['PETH']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"70",49916,1,1090,"['PHYS']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"71",49917,1,1100,"['PHYS']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"72",49918,1,1139,"['PSCI']","Internships in the major are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs and executive agencies.","",NA,NA,NA,"['Donald I. Ostrom']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","Internship","Research",2006,1
"73",49919,1,1139,"['PSCI']","Internships in the major are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs and executive agencies.","",NA,NA,NA,"['Daniel Hofrenning']",200,"","Academic Internship","",294,"True","False","A",1,"O",20061,"","Internship","Research",2006,1
"74",49920,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area.","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
"75",49921,1,1178,"['PSYCH']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",1,"O",20061,"","","Research",2006,0
"76",49922,1,1178,"['PSYCH']","","",NA,NA,NA,"['Staff']",200,"","Academic Internship","",294,"True","False","A",1,"O",20061,"","","Research",2006,0
"77",49923,1,1188,"['PSYCH']","","",NA,NA,NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",1,"O",20061,"","Internship","Research",2006,0
