"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"4",89808,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","['WRI']",NA,"",NA,"['Marju Purin']",200,"['TOH 184']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","A",3,"O",20133,"['MWF 1045-1140']","","Research",2013,17
"5",89809,1,747,"['MATH']","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","['WRI']",NA,"",NA,"['Jill Dietz']",200,"['TOH 186', 'TOH 186']","Abstract Algebra I","",252,"False","Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","B",3,"C",20133,"['T 0935-1100', 'Th 0930-1050']","","Research",2013,20
"6",89812,1,11,"['AMST']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20133,"","Internship","Research",2013,0
"7",89813,1,68,"['ART']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20133,"","","Research",2013,0
"8",89814,1,73,"['ART']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20133,"","","Research",2013,0
"9",89815,1,93,"['ASIAN']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20133,"","","Research",2013,0
"10",89816,1,96,"['ASIAN']","","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20133,"","","Research",2013,0
"11",89817,1,153,"['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20133,"","Internship","Research",2013,0
"12",89818,1,174,"['BIO']","Biology 394 is for students who have completed one internship (Biology 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","",NA,"",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",3,"C",20133,"","Internship","Research",2013,0
"13",89819,1,204,"['CHEM']","","",NA,"",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",3,"C",20133,"","Internship","Research",2013,0
